date,cityid,revenue_all,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020-3-28,16,-0.52100003,-0.465,-0.36500001,-0.449,-0.74199998
2020-3-28,17,-0.61900002,-0.759,-0.242,-0.51800001,-0.64399999
2020-3-28,18,-0.44800001,-0.48899999,-0.211,-0.50999999,-0.57200003
2020-3-28,19,-0.336,-0.115,-0.32600001,-0.48300001,-0.68599999
2020-3-28,20,-0.46200001,-0.35499999,-0.5,-0.456,-0.64399999
2020-3-28,21,-0.69099998,-0.58499998,-0.193,-0.69800001,-0.91100001
2020-3-28,22,-0.38999999,-0.338,-0.26800001,-0.39500001,-0.65499997
2020-3-28,23,-0.58399999,-0.46900001,-0.412,-0.54900002,-0.778
2020-3-28,24,-0.52899998,-0.222,-0.27200001,-0.74900001,-0.84299999
2020-3-28,25,-0.63999999,-0.53500003,-0.31799999,-0.66299999,-0.79299998
2020-3-28,26,-0.38600001,-0.324,-0.37400001,-0.39300001,-0.67900002
2020-3-28,27,-0.51200002,-0.336,-0.26899999,-0.56800002,-0.75700003
2020-3-28,28,-0.40000001,-0.29100001,-0.20200001,-0.43399999,-0.77899998
2020-3-28,29,-0.72100002,-0.38600001,-0.361,-0.69400001,-0.82499999
2020-3-28,30,-0.49000001,-0.449,-0.00233,-0.54900002,-0.76599997
2020-3-28,31,-0.52499998,-0.49900001,,-0.597,-0.75599998
2020-3-28,32,-0.5,-0.153,-0.41299999,-0.54000002,-0.72799999
2020-3-28,33,-0.292,-0.0933,0.14300001,-0.509,-0.65200001
2020-3-28,34,-0.37200001,-0.40599999,0.0026799999,-0.41600001,-0.61799997
2020-3-28,35,-0.5,-0.419,-0.34099999,-0.57700002,-0.71399999
2020-3-28,36,-0.54000002,-0.46799999,-0.43599999,-0.56800002,-0.67299998
2020-3-28,37,-0.48500001,-0.37900001,-0.33500001,-0.26499999,-0.75999999
2020-3-28,38,-0.57200003,-0.46799999,-0.317,-0.653,-0.81400001
2020-3-28,39,-0.42199999,-0.39399999,-0.29499999,-0.308,-0.72500002
2020-3-28,40,-0.359,-0.34299999,-0.183,-0.25400001,-0.58899999
2020-3-28,41,-0.53600001,-0.47799999,-0.252,-0.61500001,-0.764
2020-3-28,42,-0.48500001,-0.36700001,-0.249,-0.55599999,-0.759
2020-3-28,43,-0.38100001,-0.368,-0.115,-0.42300001,-0.67699999
2020-3-28,44,-0.80699998,-0.69599998,-0.191,-0.53100002,-0.97100002
2020-3-28,45,-0.352,-0.31299999,-0.37900001,-0.15899999,-0.72100002
2020-3-28,46,-0.54900002,-0.50999999,-0.236,-0.65899998,-0.73900002
2020-3-28,47,-0.44100001,-0.36199999,-0.333,-0.48800001,-0.667
2020-3-28,48,-0.59600002,-0.583,-0.32499999,-0.50400001,-0.79100001
2020-3-28,49,-0.39199999,-0.20299999,-0.40200001,-0.48899999,-0.66399997
2020-3-28,50,-0.27900001,-0.152,-0.124,-0.278,-0.634
2020-3-28,51,-0.44299999,-0.31900001,-0.40900001,-0.38699999,-0.69599998
2020-3-28,52,-0.38800001,-0.28299999,-0.308,-0.32100001,-0.70700002
2020-3-28,53,-0.347,-0.37799999,-0.116,-0.32100001,-0.70499998
2020-3-29,1,-0.56699997,-0.53399998,-0.373,-0.616,-0.79100001
2020-3-29,2,-0.70700002,-0.55800003,-0.47299999,-0.65600002,-0.90899998
2020-3-29,3,-0.56300002,-0.495,-0.36399999,-0.58499998,-0.704
2020-3-29,4,-0.498,-0.42399999,-0.27500001,-0.479,-0.69400001
2020-3-29,5,-0.40799999,-0.301,-0.244,-0.46900001,-0.65200001
2020-3-29,6,-0.52399999,-0.39700001,-0.36899999,-0.56199998,-0.78899997
2020-3-29,7,-0.47999999,-0.44999999,-0.35699999,-0.42300001,-0.72299999
2020-3-29,8,-0.56999999,-0.48500001,-0.32600001,-0.542,-0.85900003
2020-3-29,9,-0.56199998,-0.45100001,-0.34200001,-0.64499998,-0.75199997
2020-3-29,10,-0.43200001,-0.30000001,-0.31999999,-0.44,-0.73299998
2020-3-29,11,-0.48100001,-0.47799999,-0.296,-0.43799999,-0.61199999
2020-3-29,12,-0.64200002,-0.588,-0.25600001,-0.71600002,-0.82499999
2020-3-29,13,-0.57499999,-0.52700001,-0.114,-0.63599998,-0.69700003
2020-3-29,14,-0.68900001,-0.62,-0.59500003,-0.69499999,-0.759
2020-3-29,15,-0.42199999,-0.40099999,-0.119,-0.433,-0.68000001
2020-3-29,16,-0.54000002,-0.47799999,-0.426,-0.45899999,-0.74900001
2020-3-29,17,-0.62900001,-0.76800001,-0.242,-0.528,-0.648
2020-3-29,18,-0.45500001,-0.50099999,-0.132,-0.52100003,-0.579
2020-3-29,19,-0.345,-0.142,-0.303,-0.50999999,-0.68599999
2020-3-29,20,-0.48100001,-0.405,-0.43799999,-0.46900001,-0.648
2020-3-29,21,-0.699,-0.59799999,-0.244,-0.72000003,-0.917
2020-3-29,22,-0.41600001,-0.37799999,-0.28600001,-0.41299999,-0.66100001
2020-3-29,23,-0.59500003,-0.46700001,-0.414,-0.583,-0.78399998
2020-3-29,24,-0.54400003,-0.26699999,-0.26499999,-0.75199997,-0.85000002
2020-3-29,25,-0.65100002,-0.54100001,-0.32800001,-0.65600002,-0.80199999
2020-3-29,26,-0.39500001,-0.34099999,-0.36300001,-0.44400001,-0.67500001
2020-3-29,27,-0.51899999,-0.338,-0.333,-0.56099999,-0.76200002
2020-3-29,28,-0.40700001,-0.30899999,-0.205,-0.44499999,-0.778
2020-3-29,29,-0.73000002,-0.40200001,-0.37799999,-0.69199997,-0.84200001
2020-3-29,30,-0.498,-0.47600001,0.043299999,-0.55800003,-0.76899999
2020-3-29,31,-0.53200001,-0.50099999,,-0.60399997,-0.76700002
2020-3-29,32,-0.509,-0.17,-0.39300001,-0.52999997,-0.736
2020-3-29,33,-0.31099999,-0.12800001,0.132,-0.528,-0.65499997
2020-3-29,34,-0.37900001,-0.40000001,0.020199999,-0.428,-0.63200003
2020-3-29,35,-0.509,-0.42199999,-0.36500001,-0.57200003,-0.72600001
2020-3-29,36,-0.55800003,-0.48300001,-0.45699999,-0.59500003,-0.67699999
2020-3-29,37,-0.491,-0.396,-0.32499999,-0.25,-0.76200002
2020-3-29,38,-0.57599998,-0.465,-0.30399999,-0.662,-0.82599998
2020-3-29,39,-0.435,-0.405,-0.31600001,-0.33199999,-0.72799999
2020-3-29,40,-0.37200001,-0.34299999,-0.23199999,-0.31400001,-0.57300001
2020-3-29,41,-0.537,-0.47600001,-0.27500001,-0.60000002,-0.76300001
2020-3-29,42,-0.50800002,-0.41499999,-0.28299999,-0.57300001,-0.76200002
2020-3-29,43,-0.405,-0.384,-0.15000001,-0.48100001,-0.69300002
2020-3-29,44,-0.80900002,-0.69099998,-0.243,-0.537,-0.97399998
2020-3-29,45,-0.373,-0.33500001,-0.38600001,-0.17200001,-0.75
2020-3-29,46,-0.55800003,-0.52700001,-0.23899999,-0.67299998,-0.74400002
2020-3-29,47,-0.44999999,-0.37799999,-0.35499999,-0.479,-0.66399997
2020-3-29,48,-0.60900003,-0.60000002,-0.32699999,-0.50700003,-0.796
2020-3-29,49,-0.391,-0.191,-0.41,-0.477,-0.68199998
2020-3-29,50,-0.27399999,-0.16599999,-0.087300003,-0.248,-0.63499999
2020-3-29,51,-0.45199999,-0.354,-0.33199999,-0.37799999,-0.708
2020-3-29,52,-0.38999999,-0.32300001,-0.235,-0.32499999,-0.71200001
2020-3-29,53,-0.34900001,-0.38499999,-0.124,-0.32100001,-0.699
2020-3-30,1,-0.56599998,-0.53200001,-0.366,-0.60299999,-0.79400003
2020-3-30,2,-0.70099998,-0.565,-0.442,-0.64399999,-0.90799999
2020-3-30,3,-0.55800003,-0.47999999,-0.38499999,-0.57999998,-0.70200002
2020-3-30,4,-0.51999998,-0.45100001,-0.259,-0.55199999,-0.69700003
2020-3-30,5,-0.41999999,-0.31099999,-0.255,-0.51499999,-0.648
2020-3-30,6,-0.53299999,-0.43099999,-0.38299999,-0.54900002,-0.78799999
2020-3-30,7,-0.50599998,-0.48800001,-0.368,-0.47499999,-0.73000002
2020-3-30,8,-0.57200003,-0.50999999,-0.29699999,-0.56300002,-0.85900003
2020-3-30,9,-0.579,-0.50099999,-0.37099999,-0.59799999,-0.77399999
2020-3-30,10,-0.45699999,-0.34200001,-0.33199999,-0.46599999,-0.74699998
2020-3-30,11,-0.50199997,-0.50700003,-0.33500001,-0.54400003,-0.61500001
2020-3-30,12,-0.63499999,-0.55000001,-0.28799999,-0.71700001,-0.80699998
2020-3-30,13,-0.60299999,-0.588,-0.212,-0.667,-0.70200002
2020-3-30,14,-0.68699998,-0.61299998,-0.59299999,-0.70300001,-0.75999999
2020-3-30,15,-0.449,-0.49399999,-0.085199997,-0.51599997,-0.68400002
2020-3-30,16,-0.55699998,-0.523,-0.43200001,-0.45199999,-0.76599997
2020-3-30,17,-0.63200003,-0.76300001,-0.26300001,-0.551,-0.65100002
2020-3-30,18,-0.465,-0.55000001,-0.0955,-0.55299997,-0.55900002
2020-3-30,19,-0.354,-0.13699999,-0.28600001,-0.56699997,-0.69300002
2020-3-30,20,-0.48699999,-0.44100001,-0.32499999,-0.47999999,-0.64600003
2020-3-30,21,-0.69800001,-0.58999997,-0.27599999,-0.72899997,-0.90899998
2020-3-30,22,-0.45199999,-0.428,-0.278,-0.44100001,-0.67900002
2020-3-30,23,-0.59799999,-0.44,-0.41600001,-0.597,-0.78500003
2020-3-30,24,-0.56099999,-0.30700001,-0.25799999,-0.74299997,-0.85600001
2020-3-30,25,-0.67900002,-0.56599998,-0.41800001,-0.62099999,-0.81900001
2020-3-30,26,-0.42699999,-0.382,-0.377,-0.546,-0.68000001
2020-3-30,27,-0.537,-0.391,-0.34799999,-0.56999999,-0.76700002
2020-3-30,28,-0.47,-0.472,-0.26499999,-0.461,-0.78200001
2020-3-30,29,-0.73699999,-0.38499999,-0.405,-0.69400001,-0.847
2020-3-30,30,-0.51800001,-0.50199997,0.0084300004,-0.57099998,-0.778
2020-3-30,31,-0.56099999,-0.55199999,,-0.65700001,-0.77200001
2020-3-30,32,-0.55500001,-0.366,-0.36199999,-0.59799999,-0.73900002
2020-3-30,33,-0.34,-0.178,0.081200004,-0.58099997,-0.65499997
2020-3-30,34,-0.38299999,-0.38999999,0.0129,-0.44600001,-0.64999998
2020-3-30,35,-0.51999998,-0.435,-0.354,-0.61400002,-0.73400003
2020-3-30,36,-0.56599998,-0.495,-0.456,-0.61500001,-0.67699999
2020-3-30,37,-0.523,-0.45500001,-0.32600001,-0.39300001,-0.773
2020-3-30,38,-0.58200002,-0.47600001,-0.29499999,-0.65499997,-0.83499998
2020-3-30,39,-0.43900001,-0.417,-0.273,-0.35100001,-0.73100001
2020-3-30,40,-0.384,-0.38800001,-0.12800001,-0.377,-0.57099998
2020-3-30,41,-0.54699999,-0.491,-0.308,-0.60399997,-0.76099998
2020-3-30,42,-0.52600002,-0.454,-0.30599999,-0.57499999,-0.76200002
2020-3-30,43,-0.43900001,-0.40799999,-0.175,-0.53500003,-0.708
2020-3-30,44,-0.81900001,-0.708,-0.34900001,-0.52999997,-0.972
2020-3-30,45,-0.36300001,-0.29499999,-0.32300001,-0.183,-0.77899998
2020-3-30,46,-0.58899999,-0.58099997,-0.30000001,-0.676,-0.74900001
2020-3-30,47,-0.46799999,-0.389,-0.43399999,-0.491,-0.65899998
2020-3-30,48,-0.62199998,-0.67000002,-0.33199999,-0.45500001,-0.792
2020-3-30,49,-0.41600001,-0.243,-0.37400001,-0.505,-0.69300002
2020-3-30,50,-0.30399999,-0.19499999,-0.17299999,-0.27200001,-0.64300001
2020-3-30,51,-0.48199999,-0.38499999,-0.35600001,-0.49599999,-0.70599997
2020-3-30,52,-0.43099999,-0.41600001,-0.27599999,-0.35100001,-0.713
2020-3-30,53,-0.384,-0.44499999,-0.118,-0.37900001,-0.70499998
2020-3-31,1,-0.551,-0.51499999,-0.36199999,-0.55199999,-0.79000002
2020-3-31,2,-0.69599998,-0.55199999,-0.43399999,-0.64200002,-0.90899998
2020-3-31,3,-0.54699999,-0.47099999,-0.34599999,-0.55299997,-0.70300001
2020-3-31,4,-0.528,-0.47,-0.25799999,-0.56599998,-0.69599998
2020-3-31,5,-0.41600001,-0.30000001,-0.28099999,-0.52100003,-0.63800001
2020-3-31,6,-0.52600002,-0.41999999,-0.36700001,-0.53100002,-0.787
2020-3-31,7,-0.49900001,-0.48100001,-0.33500001,-0.49399999,-0.72899997
2020-3-31,8,-0.57499999,-0.49000001,-0.322,-0.56300002,-0.86000001
2020-3-31,9,-0.59399998,-0.52700001,-0.40700001,-0.59799999,-0.773
2020-3-31,10,-0.45899999,-0.35600001,-0.329,-0.45500001,-0.74699998
2020-3-31,11,-0.49399999,-0.52399999,-0.31799999,-0.47299999,-0.611
2020-3-31,12,-0.62599999,-0.52899998,-0.28799999,-0.72399998,-0.80699998
2020-3-31,13,-0.59399998,-0.57499999,-0.25,-0.66500002,-0.69499999
2020-3-31,14,-0.67199999,-0.58999997,-0.57499999,-0.685,-0.755
2020-3-31,15,-0.43200001,-0.48800001,0.0053699999,-0.51300001,-0.67799997
2020-3-31,16,-0.56099999,-0.53500003,-0.412,-0.477,-0.76999998
2020-3-31,17,-0.63499999,-0.77100003,-0.26699999,-0.51800001,-0.653
2020-3-31,18,-0.493,-0.55800003,-0.26100001,-0.56699997,-0.551
2020-3-31,19,-0.34999999,-0.11,-0.315,-0.55699998,-0.68800002
2020-3-31,20,-0.47099999,-0.419,-0.292,-0.461,-0.64600003
2020-3-31,21,-0.69099998,-0.58899999,-0.26100001,-0.72799999,-0.90700001
2020-3-31,22,-0.47400001,-0.47400001,-0.30399999,-0.43000001,-0.68900001
2020-3-31,23,-0.60000002,-0.42300001,-0.43900001,-0.579,-0.796
2020-3-31,24,-0.54699999,-0.273,-0.237,-0.73299998,-0.85600001
2020-3-31,25,-0.66100001,-0.55299997,-0.301,-0.57200003,-0.824
2020-3-31,26,-0.41299999,-0.36199999,-0.359,-0.51999998,-0.68099999
2020-3-31,27,-0.52399999,-0.39300001,-0.26100001,-0.57099998,-0.77100003
2020-3-31,28,-0.479,-0.50300002,-0.244,-0.465,-0.77700001
2020-3-31,29,-0.74599999,-0.38699999,-0.44800001,-0.699,-0.85399997
2020-3-31,30,-0.49599999,-0.47400001,0.070699997,-0.57099998,-0.77499998
2020-3-31,31,-0.56,-0.55400002,,-0.64999998,-0.78399998
2020-3-31,32,-0.54299998,-0.33399999,-0.35299999,-0.57700002,-0.72899997
2020-3-31,33,-0.35699999,-0.175,-0.0038099999,-0.611,-0.65799999
2020-3-31,34,-0.35800001,-0.396,-0.055599999,-0.242,-0.64300001
2020-3-31,35,-0.523,-0.447,-0.37200001,-0.60299999,-0.73199999
2020-3-31,36,-0.54900002,-0.495,-0.40700001,-0.57300001,-0.667
2020-3-31,37,-0.52600002,-0.45100001,-0.35499999,-0.40400001,-0.76899999
2020-3-31,38,-0.574,-0.46000001,-0.292,-0.63499999,-0.83700001
2020-3-31,39,-0.45500001,-0.44499999,-0.28,-0.37200001,-0.73799998
2020-3-31,40,-0.35600001,-0.377,-0.055,-0.32100001,-0.55699998
2020-3-31,41,-0.52700001,-0.465,-0.255,-0.60000002,-0.76099998
2020-3-31,42,-0.523,-0.47299999,-0.292,-0.565,-0.75800002
2020-3-31,43,-0.44100001,-0.412,-0.15800001,-0.54100001,-0.71399999
2020-3-31,44,-0.81699997,-0.69999999,-0.38,-0.47,-0.96700001
2020-3-31,45,-0.384,-0.34299999,-0.30399999,-0.204,-0.78399998
2020-3-31,46,-0.56300002,-0.551,-0.257,-0.65799999,-0.74199998
2020-3-31,47,-0.465,-0.37099999,-0.48300001,-0.43700001,-0.66000003
2020-3-31,48,-0.60900003,-0.66399997,-0.303,-0.442,-0.78299999
2020-3-31,49,-0.42500001,-0.249,-0.37900001,-0.495,-0.70899999
2020-3-31,50,-0.301,-0.176,-0.139,-0.30000001,-0.64099997
2020-3-31,51,-0.47600001,-0.37799999,-0.373,-0.493,-0.713
2020-3-31,52,-0.449,-0.42500001,-0.29100001,-0.377,-0.71200001
2020-3-31,53,-0.382,-0.47499999,0.0109,-0.40400001,-0.70499998
2020-4-1,1,-0.53399998,-0.5,-0.30700001,-0.53799999,-0.78200001
2020-4-1,2,-0.68900001,-0.537,-0.47400001,-0.66500002,-0.90499997
2020-4-1,3,-0.54400003,-0.45899999,-0.30700001,-0.61299998,-0.704
2020-4-1,4,-0.51999998,-0.42300001,-0.25299999,-0.56900001,-0.69599998
2020-4-1,5,-0.43000001,-0.30500001,-0.32600001,-0.54400003,-0.62800002
2020-4-1,6,-0.52899998,-0.42500001,-0.37900001,-0.56699997,-0.78100002
2020-4-1,7,-0.47799999,-0.47600001,-0.30199999,-0.461,-0.72299999
2020-4-1,8,-0.56999999,-0.491,-0.30599999,-0.55800003,-0.84799999
2020-4-1,9,-0.60399997,-0.55299997,-0.44,-0.60500002,-0.74800003
2020-4-1,10,-0.456,-0.34299999,-0.30399999,-0.48800001,-0.73799998
2020-4-1,11,-0.49200001,-0.50099999,-0.292,-0.537,-0.60299999
2020-4-1,12,-0.61500001,-0.46599999,-0.31299999,-0.69199997,-0.80000001
2020-4-1,13,-0.588,-0.55299997,-0.17200001,-0.667,-0.69
2020-4-1,14,-0.653,-0.546,-0.53299999,-0.64999998,-0.74699998
2020-4-1,15,-0.426,-0.491,0.0493,-0.52999997,-0.65399998
2020-4-1,16,-0.54100001,-0.51300001,-0.333,-0.50199997,-0.76200002
2020-4-1,17,-0.64300001,-0.79000002,-0.317,-0.56300002,-0.65700001
2020-4-1,18,-0.465,-0.54100001,-0.18700001,-0.579,-0.52999997
2020-4-1,19,-0.34999999,-0.102,-0.324,-0.55500001,-0.69199997
2020-4-1,20,-0.44800001,-0.38,-0.26300001,-0.523,-0.63200003
2020-4-1,21,-0.66900003,-0.56999999,-0.207,-0.68300003,-0.89999998
2020-4-1,22,-0.46200001,-0.43200001,-0.212,-0.48300001,-0.67000002
2020-4-1,23,-0.60699999,-0.43799999,-0.40599999,-0.65399998,-0.792
2020-4-1,24,-0.56,-0.25999999,-0.208,-0.77100003,-0.83899999
2020-4-1,25,-0.64999998,-0.56300002,-0.28,-0.546,-0.82300001
2020-4-1,26,-0.41999999,-0.39500001,-0.31099999,-0.53500003,-0.685
2020-4-1,27,-0.51099998,-0.39899999,-0.154,-0.55400002,-0.74699998
2020-4-1,28,-0.50099999,-0.49200001,-0.208,-0.51700002,-0.815
2020-4-1,29,-0.76499999,-0.43799999,-0.602,-0.67400002,-0.85299999
2020-4-1,30,-0.50999999,-0.479,-0.00501,-0.59100002,-0.76700002
2020-4-1,31,-0.56699997,-0.53799999,,-0.71600002,-0.778
2020-4-1,32,-0.52399999,-0.30500001,-0.26899999,-0.611,-0.72799999
2020-4-1,33,-0.39899999,-0.234,-0.0748,-0.66600001,-0.65899998
2020-4-1,34,-0.36899999,-0.34999999,-0.049699999,-0.456,-0.676
2020-4-1,35,-0.491,-0.403,-0.105,-0.65200001,-0.73299998
2020-4-1,36,-0.486,-0.47600001,-0.118,-0.58700001,-0.66000003
2020-4-1,37,-0.50599998,-0.46900001,-0.28299999,-0.41999999,-0.75
2020-4-1,38,-0.57300001,-0.45300001,-0.32699999,-0.64999998,-0.81300002
2020-4-1,39,-0.45100001,-0.43000001,-0.26199999,-0.403,-0.72899997
2020-4-1,40,-0.32699999,-0.37799999,0.021299999,-0.28200001,-0.48800001
2020-4-1,41,-0.523,-0.428,-0.31299999,-0.51700002,-0.74900001
2020-4-1,42,-0.52100003,-0.50800002,-0.229,-0.54699999,-0.736
2020-4-1,43,-0.44,-0.40000001,-0.13600001,-0.54400003,-0.72399998
2020-4-1,44,-0.81400001,-0.69199997,-0.421,-0.51599997,-0.95999998
2020-4-1,45,-0.35299999,-0.301,-0.175,-0.248,-0.75599998
2020-4-1,46,-0.56,-0.53399998,-0.29499999,-0.671,-0.73900002
2020-4-1,47,-0.46900001,-0.34200001,-0.50300002,-0.542,-0.65399998
2020-4-1,48,-0.62099999,-0.65899998,-0.39399999,-0.546,-0.778
2020-4-1,49,-0.43700001,-0.24600001,-0.354,-0.551,-0.69800001
2020-4-1,50,-0.31600001,-0.18700001,-0.098099999,-0.38600001,-0.634
2020-4-1,51,-0.49399999,-0.37099999,-0.43399999,-0.58700001,-0.704
2020-4-1,52,-0.46900001,-0.456,-0.33500001,-0.398,-0.71100003
2020-4-1,53,-0.40900001,-0.493,-0.030099999,-0.36899999,-0.68599999
2020-4-2,1,-0.52899998,-0.495,-0.28299999,-0.565,-0.778
2020-4-2,2,-0.68599999,-0.51499999,-0.51599997,-0.676,-0.90499997
2020-4-2,3,-0.53399998,-0.38699999,-0.32800001,-0.63499999,-0.70499998
2020-4-2,4,-0.50199997,-0.345,-0.22499999,-0.57499999,-0.69599998
2020-4-2,5,-0.42699999,-0.28200001,-0.31200001,-0.55699998,-0.62599999
2020-4-2,6,-0.53100002,-0.417,-0.37799999,-0.59100002,-0.778
2020-4-2,7,-0.47499999,-0.43900001,-0.32300001,-0.46399999,-0.72600001
2020-4-2,8,-0.55800003,-0.42300001,-0.29699999,-0.56400001,-0.84799999
2020-4-2,9,-0.61000001,-0.54500002,-0.44600001,-0.63,-0.74299997
2020-4-2,10,-0.46000001,-0.317,-0.32699999,-0.50599998,-0.73900002
2020-4-2,11,-0.49399999,-0.43900001,-0.31,-0.54000002,-0.61400002
2020-4-2,12,-0.61400002,-0.41100001,-0.354,-0.72799999,-0.78500003
2020-4-2,13,-0.57599998,-0.53399998,-0.095899999,-0.67500001,-0.68800002
2020-4-2,14,-0.64600003,-0.54500002,-0.49399999,-0.61799997,-0.745
2020-4-2,15,-0.44600001,-0.46599999,-0.041099999,-0.54500002,-0.65200001
2020-4-2,16,-0.52999997,-0.47,-0.28600001,-0.52899998,-0.76499999
2020-4-2,17,-0.63200003,-0.773,-0.285,-0.58399999,-0.65799999
2020-4-2,18,-0.47099999,-0.54000002,-0.223,-0.58200002,-0.537
2020-4-2,19,-0.34799999,-0.062399998,-0.30899999,-0.57800001,-0.704
2020-4-2,20,-0.44800001,-0.391,-0.221,-0.51899999,-0.64399999
2020-4-2,21,-0.68300003,-0.59100002,-0.29100001,-0.71600002,-0.898
2020-4-2,22,-0.465,-0.449,-0.17,-0.433,-0.66399997
2020-4-2,23,-0.58499998,-0.41100001,-0.34999999,-0.59299999,-0.80500001
2020-4-2,24,-0.56999999,-0.25799999,-0.198,-0.80699998,-0.83999997
2020-4-2,25,-0.65899998,-0.57700002,-0.33199999,-0.55000001,-0.82700002
2020-4-2,26,-0.449,-0.403,-0.34900001,-0.588,-0.69599998
2020-4-2,27,-0.51999998,-0.39700001,-0.0977,-0.58899999,-0.75300002
2020-4-2,28,-0.523,-0.5,-0.20900001,-0.625,-0.80500001
2020-4-2,29,-0.76200002,-0.426,-0.60799998,-0.68099999,-0.85699999
2020-4-2,30,-0.52700001,-0.48500001,-0.034600001,-0.62199998,-0.77899998
2020-4-2,31,-0.60100001,-0.55199999,,-0.73000002,-0.77100003
2020-4-2,32,-0.52700001,-0.324,-0.25999999,-0.602,-0.72799999
2020-4-2,33,-0.42500001,-0.285,-0.089000002,-0.70700002,-0.66500002
2020-4-2,34,-0.38999999,-0.345,-0.13,-0.498,-0.704
2020-4-2,35,-0.47299999,-0.33000001,-0.101,-0.67500001,-0.73400003
2020-4-2,36,-0.47400001,-0.45300001,0.020300001,-0.60399997,-0.67000002
2020-4-2,37,-0.50599998,-0.45199999,-0.23999999,-0.42300001,-0.75599998
2020-4-2,38,-0.583,-0.44499999,-0.34799999,-0.699,-0.81400001
2020-4-2,39,-0.46399999,-0.419,-0.30399999,-0.42399999,-0.73400003
2020-4-2,40,-0.37900001,-0.42199999,-0.097199999,-0.329,-0.51899999
2020-4-2,41,-0.52600002,-0.40000001,-0.361,-0.52399999,-0.75800002
2020-4-2,42,-0.53600001,-0.56300002,-0.242,-0.57300001,-0.73400003
2020-4-2,43,-0.43799999,-0.37200001,-0.16,-0.565,-0.72399998
2020-4-2,44,-0.80800003,-0.65499997,-0.44400001,-0.61400002,-0.95700002
2020-4-2,45,-0.35800001,-0.29699999,-0.152,-0.27900001,-0.755
2020-4-2,46,-0.55299997,-0.47600001,-0.38999999,-0.69999999,-0.73699999
2020-4-2,47,-0.47999999,-0.366,-0.49399999,-0.574,-0.65700001
2020-4-2,48,-0.65200001,-0.662,-0.63599998,-0.56300002,-0.77600002
2020-4-2,49,-0.449,-0.28600001,-0.27500001,-0.58399999,-0.68800002
2020-4-2,50,-0.331,-0.208,-0.096799999,-0.39899999,-0.639
2020-4-2,51,-0.50099999,-0.292,-0.44,-0.59299999,-0.69999999
2020-4-2,52,-0.472,-0.484,-0.285,-0.48300001,-0.60799998
2020-4-2,53,-0.435,-0.52999997,0.048,-0.43700001,-0.68800002
2020-4-3,1,-0.51499999,-0.47400001,-0.28099999,-0.52600002,-0.77600002
2020-4-3,2,-0.68300003,-0.51700002,-0.51800001,-0.68900001,-0.903
2020-4-3,3,-0.54000002,-0.38600001,-0.33399999,-0.67400002,-0.69800001
2020-4-3,4,-0.51099998,-0.345,-0.248,-0.61400002,-0.69400001
2020-4-3,5,-0.433,-0.303,-0.29699999,-0.57599998,-0.625
2020-4-3,6,-0.52600002,-0.412,-0.361,-0.59399998,-0.77399999
2020-4-3,7,-0.465,-0.42899999,-0.31,-0.50099999,-0.72100002
2020-4-3,8,-0.546,-0.42500001,-0.27000001,-0.542,-0.84100002
2020-4-3,9,-0.61199999,-0.53600001,-0.46799999,-0.64399999,-0.74000001
2020-4-3,10,-0.46900001,-0.308,-0.37,-0.542,-0.73900002
2020-4-3,11,-0.49900001,-0.43900001,-0.30599999,-0.597,-0.61299998
2020-4-3,12,-0.61900002,-0.42899999,-0.38299999,-0.73299998,-0.78200001
2020-4-3,13,-0.58200002,-0.53899997,-0.36500001,-0.69700003,-0.68900001
2020-4-3,14,-0.64899999,-0.52499998,-0.52600002,-0.588,-0.75199997
2020-4-3,15,-0.47999999,-0.51300001,-0.11,-0.61199999,-0.65799999
2020-4-3,16,-0.54100001,-0.49700001,-0.27200001,-0.565,-0.76700002
2020-4-3,17,-0.639,-0.773,-0.317,-0.60299999,-0.65100002
2020-4-3,18,-0.465,-0.52399999,-0.24699999,-0.597,-0.52999997
2020-4-3,19,-0.36199999,-0.073799998,-0.31299999,-0.58700001,-0.708
2020-4-3,20,-0.43399999,-0.354,-0.14300001,-0.55599999,-0.64300001
2020-4-3,21,-0.685,-0.57499999,-0.32300001,-0.727,-0.89700001
2020-4-3,22,-0.44999999,-0.454,-0.089900002,-0.405,-0.64999998
2020-4-3,23,-0.57999998,-0.37900001,-0.37799999,-0.59299999,-0.76099998
2020-4-3,24,-0.56800002,-0.237,-0.18700001,-0.81800002,-0.82499999
2020-4-3,25,-0.63800001,-0.60500002,-0.074100003,-0.56400001,-0.83200002
2020-4-3,26,-0.44499999,-0.40400001,-0.30700001,-0.60299999,-0.69499999
2020-4-3,27,-0.509,-0.37200001,-0.080499999,-0.58399999,-0.75700003
2020-4-3,28,-0.498,-0.46900001,-0.20999999,-0.65399998,-0.71100003
2020-4-3,29,-0.76200002,-0.42699999,-0.565,-0.72799999,-0.86199999
2020-4-3,30,-0.52600002,-0.45500001,-0.118,-0.64399999,-0.77899998
2020-4-3,31,-0.60100001,-0.55900002,,-0.72100002,-0.76200002
2020-4-3,32,-0.51899999,-0.32600001,-0.255,-0.55800003,-0.71399999
2020-4-3,33,-0.42399999,-0.287,-0.115,-0.70599997,-0.64999998
2020-4-3,34,-0.39500001,-0.36399999,-0.118,-0.54799998,-0.69800001
2020-4-3,35,-0.486,-0.317,-0.205,-0.68000001,-0.73100001
